file,cluster,n_person,n_omega,status
cap_001842,1187,0,3,todo
cap_001843,1187,0,2,todo
cap_001844,1188,0,3,todo
cap_001845,1188,0,4,todo
cap_001846,1188,0,4,todo
cap_001847,1188,0,4,todo
cap_001848,1188,0,3,todo
cap_001849,1189,0,3,todo
cap_001850,1189,0,3,todo
cap_001851,1189,0,3,todo
cap_001852,1189,0,3,todo
cap_001853,1189,0,3,todo
