file,cluster,n_person,n_omega,status
cap_001843,1184,0,2,todo
cap_001844,1185,0,3,todo
cap_001845,1185,0,4,todo
cap_001846,1185,0,4,todo
cap_001847,1185,0,4,todo
cap_001848,1185,0,3,todo
cap_001849,1186,0,3,todo
cap_001850,1186,0,3,todo
cap_001851,1186,0,3,todo
cap_001852,1186,0,3,todo
cap_001853,1186,0,3,todo
