file,cluster,score,why,decision
cap_001499,247,0.2755,worst box IoU 0.28,approve
cap_001500,247,0.2755,worst box IoU 0.28,approve
cap_001501,247,0.2755,worst box IoU 0.28,approve
cap_000750,137,0.2756,worst box IoU 0.28,approve
cap_003665,454,0.2757,worst box IoU 0.28,approve
cap_000892,167,0.2761,worst box IoU 0.28,approve
cap_000739,136,0.2763,worst box IoU 0.28,approve
cap_000740,136,0.2763,worst box IoU 0.28,approve
cap_000741,136,0.2763,worst box IoU 0.28,approve
cap_000789,154,0.2768,worst box IoU 0.28,approve
cap_000790,154,0.2768,worst box IoU 0.28,approve
cap_000791,154,0.2768,worst box IoU 0.28,approve
cap_000792,154,0.2768,worst box IoU 0.28,approve
cap_000793,154,0.2768,worst box IoU 0.28,approve
cap_000794,154,0.2768,worst box IoU 0.28,approve
cap_001605,253,0.2770,worst box IoU 0.28,approve
cap_001606,253,0.2770,worst box IoU 0.28,approve
cap_001607,253,0.2770,worst box IoU 0.28,approve
cap_001608,253,0.2770,worst box IoU 0.28,approve
cap_001609,253,0.2770,worst box IoU 0.28,approve
cap_001610,253,0.2770,worst box IoU 0.28,approve
cap_001611,253,0.2770,worst box IoU 0.28,approve
cap_001612,253,0.2770,worst box IoU 0.28,approve
cap_001613,253,0.2770,worst box IoU 0.28,approve
cap_001614,253,0.2770,worst box IoU 0.28,approve
cap_001615,253,0.2770,worst box IoU 0.28,approve
cap_001616,253,0.2770,worst box IoU 0.28,approve
cap_001708,259,0.2771,worst box IoU 0.28,approve
cap_001709,259,0.2771,worst box IoU 0.28,approve
cap_001710,259,0.2771,worst box IoU 0.28,approve
cap_000695,131,0.2772,worst box IoU 0.28,approve
cap_001192,212,0.2774,worst box IoU 0.28,approve
cap_001193,212,0.2774,worst box IoU 0.28,approve
cap_001194,212,0.2774,worst box IoU 0.28,approve
cap_001195,212,0.2774,worst box IoU 0.28,approve
cap_001196,212,0.2774,worst box IoU 0.28,approve
cap_001197,212,0.2774,worst box IoU 0.28,approve
cap_002294,314,0.2774,worst box IoU 0.28,approve
cap_002295,314,0.2774,worst box IoU 0.28,approve
cap_002296,314,0.2774,worst box IoU 0.28,approve
cap_002297,314,0.2774,worst box IoU 0.28,approve
cap_002298,314,0.2774,worst box IoU 0.28,approve
cap_002299,314,0.2774,worst box IoU 0.28,approve
cap_002300,314,0.2774,worst box IoU 0.28,approve
cap_002301,314,0.2774,worst box IoU 0.28,approve
cap_002302,314,0.2774,worst box IoU 0.28,approve
cap_002303,314,0.2774,worst box IoU 0.28,approve
cap_002304,314,0.2774,worst box IoU 0.28,approve
cap_002305,314,0.2774,worst box IoU 0.28,approve
cap_002306,314,0.2774,worst box IoU 0.28,approve
cap_002307,314,0.2774,worst box IoU 0.28,approve
cap_002308,314,0.2774,worst box IoU 0.28,approve
cap_002309,314,0.2774,worst box IoU 0.28,approve
cap_002310,314,0.2774,worst box IoU 0.28,approve
cap_000086,20,0.2777,worst box IoU 0.28,approve
cap_000087,20,0.2777,worst box IoU 0.28,approve
cap_000088,20,0.2777,worst box IoU 0.28,approve
cap_000245,49,0.2778,worst box IoU 0.28,approve
cap_000246,49,0.2778,worst box IoU 0.28,approve
cap_001072,185,0.2780,worst box IoU 0.28,approve
cap_001073,185,0.2780,worst box IoU 0.28,approve
cap_001074,185,0.2780,worst box IoU 0.28,approve
cap_002868,385,0.2781,worst box IoU 0.28,approve
cap_002869,385,0.2781,worst box IoU 0.28,approve
cap_002415,341,0.2782,worst box IoU 0.28,approve
cap_002416,341,0.2782,worst box IoU 0.28,approve
cap_002047,304,0.2787,worst box IoU 0.28,approve
cap_001006,176,0.2792,worst box IoU 0.28,approve
cap_001007,176,0.2792,worst box IoU 0.28,approve
cap_001008,176,0.2792,worst box IoU 0.28,approve
cap_001009,176,0.2792,worst box IoU 0.28,approve
cap_001010,176,0.2792,worst box IoU 0.28,approve
cap_001011,176,0.2792,worst box IoU 0.28,approve
cap_001012,176,0.2792,worst box IoU 0.28,approve
cap_001017,176,0.2792,worst box IoU 0.28,approve
cap_002875,386,0.2794,worst box IoU 0.28,approve
cap_002876,386,0.2794,worst box IoU 0.28,approve
cap_002877,386,0.2794,worst box IoU 0.28,approve
cap_001648,255,0.2796,worst box IoU 0.28,approve
cap_001649,255,0.2796,worst box IoU 0.28,approve
cap_001650,255,0.2796,worst box IoU 0.28,approve
cap_001651,255,0.2796,worst box IoU 0.28,approve
cap_001652,255,0.2796,worst box IoU 0.28,approve
cap_001653,255,0.2796,worst box IoU 0.28,approve
cap_001654,255,0.2796,worst box IoU 0.28,approve
cap_001655,255,0.2796,worst box IoU 0.28,approve
cap_001656,255,0.2796,worst box IoU 0.28,approve
cap_001657,255,0.2796,worst box IoU 0.28,approve
cap_001658,255,0.2796,worst box IoU 0.28,approve
cap_001659,255,0.2796,worst box IoU 0.28,approve
cap_001660,255,0.2796,worst box IoU 0.28,approve
cap_001661,255,0.2796,worst box IoU 0.28,approve
cap_001662,255,0.2796,worst box IoU 0.28,approve
cap_001663,255,0.2796,worst box IoU 0.28,approve
cap_001664,255,0.2796,worst box IoU 0.28,approve
cap_001665,255,0.2796,worst box IoU 0.28,approve
cap_000121,27,0.2799,worst box IoU 0.28,approve
cap_000122,27,0.2799,worst box IoU 0.28,approve
cap_000123,27,0.2799,worst box IoU 0.28,approve
cap_000124,27,0.2799,worst box IoU 0.28,approve
cap_002712,379,0.2799,worst box IoU 0.28,approve
cap_002718,379,0.2799,worst box IoU 0.28,approve
cap_002719,379,0.2799,worst box IoU 0.28,approve
cap_002720,379,0.2799,worst box IoU 0.28,approve
cap_000770,149,0.2802,worst box IoU 0.28,approve
cap_002226,311,0.2806,worst box IoU 0.28,approve
cap_002227,311,0.2806,worst box IoU 0.28,approve
cap_000909,171,0.2807,worst box IoU 0.28,approve
cap_000910,171,0.2807,worst box IoU 0.28,approve
cap_000911,171,0.2807,worst box IoU 0.28,approve
cap_000912,171,0.2807,worst box IoU 0.28,approve
cap_000913,171,0.2807,worst box IoU 0.28,approve
cap_000914,171,0.2807,worst box IoU 0.28,approve
cap_000915,171,0.2807,worst box IoU 0.28,approve
cap_000916,171,0.2807,worst box IoU 0.28,approve
cap_000922,171,0.2807,worst box IoU 0.28,approve
cap_000923,171,0.2807,worst box IoU 0.28,approve
cap_002841,385,0.2809,worst box IoU 0.28,approve
cap_002842,385,0.2809,worst box IoU 0.28,approve
cap_002843,385,0.2809,worst box IoU 0.28,approve
cap_002847,385,0.2809,worst box IoU 0.28,approve
cap_002848,385,0.2809,worst box IoU 0.28,approve
cap_002849,385,0.2809,worst box IoU 0.28,approve
cap_002850,385,0.2809,worst box IoU 0.28,approve
cap_002851,385,0.2809,worst box IoU 0.28,approve
cap_002852,385,0.2809,worst box IoU 0.28,approve
cap_002853,385,0.2809,worst box IoU 0.28,approve
cap_002854,385,0.2809,worst box IoU 0.28,approve
cap_002855,385,0.2809,worst box IoU 0.28,approve
cap_002856,385,0.2809,worst box IoU 0.28,approve
cap_002858,385,0.2809,worst box IoU 0.28,approve
cap_002859,385,0.2809,worst box IoU 0.28,approve
cap_002860,385,0.2809,worst box IoU 0.28,approve
cap_002861,385,0.2809,worst box IoU 0.28,approve
cap_002862,385,0.2809,worst box IoU 0.28,approve
cap_002863,385,0.2809,worst box IoU 0.28,approve
cap_002864,385,0.2809,worst box IoU 0.28,approve
cap_002865,385,0.2809,worst box IoU 0.28,approve
cap_001601,253,0.2813,worst box IoU 0.28,approve
cap_000483,93,0.2816,worst box IoU 0.28,approve
cap_000484,93,0.2816,worst box IoU 0.28,approve
cap_000485,93,0.2816,worst box IoU 0.28,approve
cap_000486,93,0.2816,worst box IoU 0.28,approve
cap_000495,93,0.2816,worst box IoU 0.28,approve
cap_000496,93,0.2816,worst box IoU 0.28,approve
cap_000497,93,0.2816,worst box IoU 0.28,approve
cap_000498,93,0.2816,worst box IoU 0.28,approve
cap_000333,63,0.2819,worst box IoU 0.28,approve
cap_000334,63,0.2819,worst box IoU 0.28,approve
cap_000917,171,0.2819,worst box IoU 0.28,approve
cap_000918,171,0.2819,worst box IoU 0.28,approve
cap_000919,171,0.2819,worst box IoU 0.28,approve
cap_000920,171,0.2819,worst box IoU 0.28,approve
cap_000921,171,0.2819,worst box IoU 0.28,approve
cap_000745,136,0.2820,worst box IoU 0.28,approve
cap_000746,136,0.2820,worst box IoU 0.28,approve
cap_000781,153,0.2821,worst box IoU 0.28,approve
cap_000783,153,0.2821,worst box IoU 0.28,approve
cap_000322,58,0.2823,worst box IoU 0.28,approve
cap_000323,58,0.2823,worst box IoU 0.28,approve
cap_000780,152,0.2823,worst box IoU 0.28,approve
cap_003652,452,0.2823,worst box IoU 0.28,approve
cap_000817,162,0.2825,worst box IoU 0.28,approve
cap_000818,162,0.2825,worst box IoU 0.28,approve
cap_001019,177,0.2826,worst box IoU 0.28,approve
cap_001020,177,0.2826,worst box IoU 0.28,approve
cap_001021,177,0.2826,worst box IoU 0.28,approve
cap_001022,177,0.2826,worst box IoU 0.28,approve
cap_001023,177,0.2826,worst box IoU 0.28,approve
cap_001024,177,0.2826,worst box IoU 0.28,approve
cap_001025,177,0.2826,worst box IoU 0.28,approve
cap_002366,329,0.2827,worst box IoU 0.28,approve
cap_001837,267,0.2827,worst box IoU 0.28,approve
cap_001838,267,0.2827,worst box IoU 0.28,approve
cap_001839,267,0.2827,worst box IoU 0.28,approve
cap_001840,267,0.2827,worst box IoU 0.28,approve
cap_001841,267,0.2827,worst box IoU 0.28,approve
cap_001842,267,0.2827,worst box IoU 0.28,approve
cap_001843,267,0.2827,worst box IoU 0.28,approve
cap_001844,267,0.2827,worst box IoU 0.28,approve
cap_001845,267,0.2827,worst box IoU 0.28,approve
cap_001239,215,0.2827,worst box IoU 0.28,approve
cap_001238,215,0.2827,worst box IoU 0.28,approve
cap_001173,211,0.2828,worst box IoU 0.28,approve
cap_001174,211,0.2828,worst box IoU 0.28,approve
cap_000071,15,0.2828,worst box IoU 0.28,approve
cap_001618,254,0.2831,worst box IoU 0.28,approve
cap_001619,254,0.2831,worst box IoU 0.28,approve
cap_001620,254,0.2831,worst box IoU 0.28,approve
cap_001621,254,0.2831,worst box IoU 0.28,approve
cap_001622,254,0.2831,worst box IoU 0.28,approve
cap_001623,254,0.2831,worst box IoU 0.28,approve
cap_001624,254,0.2831,worst box IoU 0.28,approve
cap_001625,254,0.2831,worst box IoU 0.28,approve
cap_001626,254,0.2831,worst box IoU 0.28,approve
cap_001627,254,0.2831,worst box IoU 0.28,approve
cap_001628,254,0.2831,worst box IoU 0.28,approve
cap_001629,254,0.2831,worst box IoU 0.28,approve
cap_001630,254,0.2831,worst box IoU 0.28,approve
cap_001631,254,0.2831,worst box IoU 0.28,approve
cap_001632,254,0.2831,worst box IoU 0.28,approve
cap_001633,254,0.2831,worst box IoU 0.28,approve
cap_001634,254,0.2831,worst box IoU 0.28,approve
cap_001635,254,0.2831,worst box IoU 0.28,approve
cap_001636,254,0.2831,worst box IoU 0.28,approve
cap_001637,254,0.2831,worst box IoU 0.28,approve
cap_001638,254,0.2831,worst box IoU 0.28,approve
cap_001639,254,0.2831,worst box IoU 0.28,approve
cap_001640,254,0.2831,worst box IoU 0.28,approve
cap_001641,254,0.2831,worst box IoU 0.28,approve
cap_001642,254,0.2831,worst box IoU 0.28,approve
cap_001643,254,0.2831,worst box IoU 0.28,approve
cap_001644,254,0.2831,worst box IoU 0.28,approve
cap_001645,254,0.2831,worst box IoU 0.28,approve
cap_001646,254,0.2831,worst box IoU 0.28,approve
cap_000811,161,0.2833,worst box IoU 0.28,approve
cap_000812,161,0.2833,worst box IoU 0.28,approve
cap_000813,161,0.2833,worst box IoU 0.28,approve
cap_002637,374,0.2836,worst box IoU 0.28,approve
cap_002642,374,0.2836,worst box IoU 0.28,delete
cap_001586,252,0.2836,worst box IoU 0.28,approve
cap_001587,252,0.2836,worst box IoU 0.28,approve
cap_001378,235,0.2838,worst box IoU 0.28,approve
cap_000331,62,0.2838,worst box IoU 0.28,approve
cap_000235,48,0.2839,worst box IoU 0.28,approve
cap_000236,48,0.2839,worst box IoU 0.28,approve
cap_000337,64,0.2840,worst box IoU 0.28,approve
cap_000338,64,0.2840,worst box IoU 0.28,approve
cap_000339,64,0.2840,worst box IoU 0.28,approve
cap_001798,264,0.2841,worst box IoU 0.28,approve
cap_001799,264,0.2841,worst box IoU 0.28,approve
cap_001800,264,0.2841,worst box IoU 0.28,approve
cap_001801,264,0.2841,worst box IoU 0.28,approve
cap_001802,264,0.2841,worst box IoU 0.28,approve
cap_001803,264,0.2841,worst box IoU 0.28,approve
cap_001804,264,0.2841,worst box IoU 0.28,approve
cap_001805,264,0.2841,worst box IoU 0.28,approve
cap_002692,379,0.2844,worst box IoU 0.28,approve
cap_002713,379,0.2844,worst box IoU 0.28,approve
cap_002714,379,0.2844,worst box IoU 0.28,approve
cap_002501,357,0.2845,worst box IoU 0.28,approve
cap_003294,419,0.2845,worst box IoU 0.28,approve
cap_001291,221,0.2848,worst box IoU 0.28,approve
cap_002722,380,0.2848,worst box IoU 0.28,approve
cap_001349,234,0.2850,worst box IoU 0.29,approve
cap_001353,234,0.2850,worst box IoU 0.29,approve
cap_000696,131,0.2850,worst box IoU 0.29,approve
cap_000110,25,0.2851,worst box IoU 0.29,approve
cap_001688,258,0.2859,worst box IoU 0.29,approve
cap_001689,258,0.2859,worst box IoU 0.29,approve
cap_001690,258,0.2859,worst box IoU 0.29,approve
cap_001691,258,0.2859,worst box IoU 0.29,approve
cap_001692,258,0.2859,worst box IoU 0.29,approve
cap_001693,258,0.2859,worst box IoU 0.29,approve
cap_001694,258,0.2859,worst box IoU 0.29,approve
cap_001695,258,0.2859,worst box IoU 0.29,approve
cap_001696,258,0.2859,worst box IoU 0.29,approve
cap_001697,258,0.2859,worst box IoU 0.29,approve
cap_001698,258,0.2859,worst box IoU 0.29,approve
cap_001699,258,0.2859,worst box IoU 0.29,approve
cap_001700,258,0.2859,worst box IoU 0.29,approve
cap_001701,258,0.2859,worst box IoU 0.29,approve
cap_000598,115,0.2859,worst box IoU 0.29,approve
cap_000599,115,0.2859,worst box IoU 0.29,approve
cap_000600,115,0.2859,worst box IoU 0.29,approve
cap_000601,115,0.2859,worst box IoU 0.29,approve
cap_000602,115,0.2859,worst box IoU 0.29,approve
cap_000603,115,0.2859,worst box IoU 0.29,approve
cap_000604,115,0.2859,worst box IoU 0.29,approve
cap_000605,115,0.2859,worst box IoU 0.29,approve
cap_000606,115,0.2859,worst box IoU 0.29,approve
cap_000607,115,0.2859,worst box IoU 0.29,approve
cap_001833,266,0.2860,worst box IoU 0.29,approve
cap_000928,172,0.2860,worst box IoU 0.29,approve
cap_000929,172,0.2860,worst box IoU 0.29,approve
cap_000815,162,0.2861,worst box IoU 0.29,approve
cap_000816,162,0.2861,worst box IoU 0.29,approve
cap_000904,170,0.2863,worst box IoU 0.29,approve
cap_000905,170,0.2863,worst box IoU 0.29,approve
cap_000906,170,0.2863,worst box IoU 0.29,approve
cap_000907,170,0.2863,worst box IoU 0.29,approve
cap_002071,305,0.2863,worst box IoU 0.29,approve
cap_002074,305,0.2863,worst box IoU 0.29,approve
cap_000351,65,0.2864,worst box IoU 0.29,approve
cap_000352,65,0.2864,worst box IoU 0.29,approve
cap_001714,259,0.2864,worst box IoU 0.29,approve
cap_001715,259,0.2864,worst box IoU 0.29,approve
cap_001512,248,0.2867,worst box IoU 0.29,delete
cap_001513,248,0.2867,worst box IoU 0.29,delete
cap_001514,248,0.2867,worst box IoU 0.29,delete
cap_001046,183,0.2867,worst box IoU 0.29,approve
cap_001047,183,0.2867,worst box IoU 0.29,approve
cap_001048,183,0.2867,worst box IoU 0.29,approve
cap_000283,54,0.2869,worst box IoU 0.29,approve
cap_000286,54,0.2869,worst box IoU 0.29,approve
cap_000303,54,0.2869,worst box IoU 0.29,approve
cap_000304,54,0.2869,worst box IoU 0.29,approve
cap_000305,54,0.2869,worst box IoU 0.29,approve
cap_000306,54,0.2869,worst box IoU 0.29,approve
cap_000645,123,0.2874,worst box IoU 0.29,approve
cap_000646,123,0.2874,worst box IoU 0.29,approve
cap_002044,304,0.2874,worst box IoU 0.29,approve
cap_002045,304,0.2874,worst box IoU 0.29,approve
cap_002046,304,0.2874,worst box IoU 0.29,approve
cap_002048,304,0.2874,worst box IoU 0.29,approve
cap_000961,173,0.2875,worst box IoU 0.29,approve
cap_000962,173,0.2875,worst box IoU 0.29,approve
cap_000963,173,0.2875,worst box IoU 0.29,approve
cap_000964,173,0.2875,worst box IoU 0.29,approve
cap_000968,173,0.2875,worst box IoU 0.29,delete
cap_000969,173,0.2875,worst box IoU 0.29,delete
cap_000970,173,0.2875,worst box IoU 0.29,delete
cap_001747,261,0.2875,worst box IoU 0.29,approve
cap_001748,261,0.2875,worst box IoU 0.29,approve
cap_001749,261,0.2875,worst box IoU 0.29,approve
cap_001750,261,0.2875,worst box IoU 0.29,approve
cap_001751,261,0.2875,worst box IoU 0.29,approve
cap_000381,71,0.2876,worst box IoU 0.29,approve
cap_002427,346,0.2881,worst box IoU 0.29,approve
cap_002412,339,0.2881,worst box IoU 0.29,approve
cap_000441,92,0.2881,worst box IoU 0.29,approve
cap_000461,92,0.2881,worst box IoU 0.29,approve
cap_000462,92,0.2881,worst box IoU 0.29,approve
cap_001076,185,0.2882,worst box IoU 0.29,approve
cap_002418,342,0.2886,worst box IoU 0.29,approve
cap_002419,342,0.2886,worst box IoU 0.29,approve
cap_002420,342,0.2886,worst box IoU 0.29,approve
cap_002421,342,0.2886,worst box IoU 0.29,approve
cap_002449,352,0.2887,worst box IoU 0.29,approve
cap_002450,352,0.2887,worst box IoU 0.29,approve
cap_002451,352,0.2887,worst box IoU 0.29,approve
cap_002453,352,0.2887,worst box IoU 0.29,approve
cap_000542,100,0.2889,worst box IoU 0.29,approve
cap_000543,100,0.2889,worst box IoU 0.29,approve
cap_000544,100,0.2889,worst box IoU 0.29,approve
cap_002662,376,0.2889,worst box IoU 0.29,approve
cap_001867,268,0.2889,worst box IoU 0.29,approve
cap_001868,268,0.2889,worst box IoU 0.29,approve
cap_001869,268,0.2889,worst box IoU 0.29,approve
cap_000442,92,0.2893,worst box IoU 0.29,approve
cap_002913,387,0.2894,worst box IoU 0.29,approve
cap_002910,387,0.2894,worst box IoU 0.29,approve
cap_002911,387,0.2894,worst box IoU 0.29,approve
cap_001337,233,0.2894,worst box IoU 0.29,approve
cap_001338,233,0.2894,worst box IoU 0.29,approve
cap_000521,95,0.2896,worst box IoU 0.29,approve
cap_002320,315,0.2896,worst box IoU 0.29,approve
cap_002321,315,0.2896,worst box IoU 0.29,approve
cap_002322,315,0.2896,worst box IoU 0.29,approve
cap_002323,315,0.2896,worst box IoU 0.29,approve
cap_002324,315,0.2896,worst box IoU 0.29,approve
cap_002325,315,0.2896,worst box IoU 0.29,approve
cap_002326,315,0.2896,worst box IoU 0.29,approve
cap_002327,315,0.2896,worst box IoU 0.29,approve
cap_002328,315,0.2896,worst box IoU 0.29,approve
cap_002329,315,0.2896,worst box IoU 0.29,approve
cap_002192,310,0.2897,worst box IoU 0.29,approve
cap_002193,310,0.2897,worst box IoU 0.29,approve
cap_002194,310,0.2897,worst box IoU 0.29,approve
cap_002195,310,0.2897,worst box IoU 0.29,approve
cap_002196,310,0.2897,worst box IoU 0.29,approve
cap_002197,310,0.2897,worst box IoU 0.29,approve
cap_002198,310,0.2897,worst box IoU 0.29,approve
cap_002199,310,0.2897,worst box IoU 0.29,approve
cap_002200,310,0.2897,worst box IoU 0.29,approve
cap_002201,310,0.2897,worst box IoU 0.29,approve
cap_002202,310,0.2897,worst box IoU 0.29,approve
cap_001667,256,0.2899,worst box IoU 0.29,approve
cap_001668,256,0.2899,worst box IoU 0.29,approve
cap_001669,256,0.2899,worst box IoU 0.29,approve
cap_001670,256,0.2899,worst box IoU 0.29,approve
cap_001671,256,0.2899,worst box IoU 0.29,approve
cap_001672,256,0.2899,worst box IoU 0.29,approve
cap_001673,256,0.2899,worst box IoU 0.29,approve
cap_001674,256,0.2899,worst box IoU 0.29,approve
cap_001675,256,0.2899,worst box IoU 0.29,approve
cap_000015,0,0.2902,worst box IoU 0.29,approve
cap_002344,318,0.2903,worst box IoU 0.29,approve
cap_001252,215,0.2903,worst box IoU 0.29,approve
cap_000361,67,0.2904,worst box IoU 0.29,approve
cap_000362,67,0.2904,worst box IoU 0.29,approve
cap_000363,67,0.2904,worst box IoU 0.29,approve
cap_000365,67,0.2904,worst box IoU 0.29,approve
cap_000366,67,0.2904,worst box IoU 0.29,approve
cap_000367,67,0.2904,worst box IoU 0.29,approve
cap_000368,67,0.2904,worst box IoU 0.29,approve
cap_001602,253,0.2904,worst box IoU 0.29,approve
cap_001603,253,0.2904,worst box IoU 0.29,approve
cap_001604,253,0.2904,worst box IoU 0.29,approve
cap_001191,212,0.2906,worst box IoU 0.29,approve
cap_001198,212,0.2906,worst box IoU 0.29,approve
cap_002234,312,0.2908,worst box IoU 0.29,approve
cap_002236,312,0.2908,worst box IoU 0.29,approve
cap_002237,312,0.2908,worst box IoU 0.29,approve
cap_001807,265,0.2909,worst box IoU 0.29,approve
cap_001808,265,0.2909,worst box IoU 0.29,approve
cap_001809,265,0.2909,worst box IoU 0.29,approve
cap_001810,265,0.2909,worst box IoU 0.29,approve
cap_001811,265,0.2909,worst box IoU 0.29,approve
cap_001812,265,0.2909,worst box IoU 0.29,approve
cap_001813,265,0.2909,worst box IoU 0.29,approve
cap_001814,265,0.2909,worst box IoU 0.29,approve
cap_001815,265,0.2909,worst box IoU 0.29,approve
cap_001816,265,0.2909,worst box IoU 0.29,approve
cap_002244,312,0.2910,worst box IoU 0.29,approve
cap_002245,312,0.2910,worst box IoU 0.29,approve
cap_002246,312,0.2910,worst box IoU 0.29,approve
cap_002247,312,0.2910,worst box IoU 0.29,approve
cap_002248,312,0.2910,worst box IoU 0.29,approve
cap_002249,312,0.2910,worst box IoU 0.29,approve
cap_002250,312,0.2910,worst box IoU 0.29,approve
cap_002251,312,0.2910,worst box IoU 0.29,approve
cap_002252,312,0.2910,worst box IoU 0.29,approve
cap_002253,312,0.2910,worst box IoU 0.29,approve
cap_002254,312,0.2910,worst box IoU 0.29,approve
cap_002255,312,0.2910,worst box IoU 0.29,approve
cap_002256,312,0.2910,worst box IoU 0.29,approve
cap_002257,312,0.2910,worst box IoU 0.29,approve
cap_002258,312,0.2910,worst box IoU 0.29,approve
cap_002259,312,0.2910,worst box IoU 0.29,approve
cap_002260,312,0.2910,worst box IoU 0.29,approve
cap_002261,312,0.2910,worst box IoU 0.29,approve
cap_002262,312,0.2910,worst box IoU 0.29,approve
cap_002311,314,0.2912,worst box IoU 0.29,approve
cap_002312,314,0.2912,worst box IoU 0.29,approve
cap_002313,314,0.2912,worst box IoU 0.29,approve
cap_002314,314,0.2912,worst box IoU 0.29,approve
cap_003653,452,0.2913,worst box IoU 0.29,approve
cap_001054,184,0.2915,worst box IoU 0.29,approve
cap_001055,184,0.2915,worst box IoU 0.29,approve
cap_001056,184,0.2915,worst box IoU 0.29,approve
cap_001057,184,0.2915,worst box IoU 0.29,approve
cap_001058,184,0.2915,worst box IoU 0.29,approve
cap_001059,184,0.2915,worst box IoU 0.29,delete
cap_001060,184,0.2915,worst box IoU 0.29,delete
cap_001061,184,0.2915,worst box IoU 0.29,delete
cap_000336,64,0.2917,worst box IoU 0.29,approve
cap_001677,257,0.2917,worst box IoU 0.29,approve
cap_001678,257,0.2917,worst box IoU 0.29,approve
cap_001679,257,0.2917,worst box IoU 0.29,approve
cap_001680,257,0.2917,worst box IoU 0.29,approve
cap_001681,257,0.2917,worst box IoU 0.29,approve
cap_001682,257,0.2917,worst box IoU 0.29,approve
cap_001683,257,0.2917,worst box IoU 0.29,approve
cap_001684,257,0.2917,worst box IoU 0.29,approve
cap_001685,257,0.2917,worst box IoU 0.29,approve
cap_001686,257,0.2917,worst box IoU 0.29,approve
cap_001999,284,0.2917,worst box IoU 0.29,approve
cap_000319,57,0.2918,worst box IoU 0.29,approve
cap_000358,66,0.2919,worst box IoU 0.29,approve
cap_002122,307,0.2922,worst box IoU 0.29,approve
cap_002125,307,0.2922,worst box IoU 0.29,approve
cap_003293,418,0.2922,worst box IoU 0.29,approve
cap_003296,420,0.2925,worst box IoU 0.29,approve
cap_003416,441,0.2925,worst box IoU 0.29,approve
cap_001293,222,0.2932,worst box IoU 0.29,approve
cap_001294,222,0.2932,worst box IoU 0.29,approve
cap_001295,222,0.2932,worst box IoU 0.29,approve
cap_001296,222,0.2932,worst box IoU 0.29,approve
cap_001297,222,0.2932,worst box IoU 0.29,delete
cap_002093,306,0.2933,worst box IoU 0.29,delete
cap_000534,97,0.2934,worst box IoU 0.29,approve
cap_000307,54,0.2950,worst box IoU 0.30,approve
cap_000308,54,0.2950,worst box IoU 0.30,approve
cap_000309,54,0.2950,worst box IoU 0.30,approve
cap_000310,54,0.2950,worst box IoU 0.30,approve
cap_002394,337,0.2951,worst box IoU 0.30,approve
cap_002395,337,0.2951,worst box IoU 0.30,approve
cap_002396,337,0.2951,worst box IoU 0.30,approve
cap_002397,337,0.2951,worst box IoU 0.30,approve
cap_001079,186,0.2952,worst box IoU 0.30,approve
cap_001043,182,0.2952,worst box IoU 0.30,approve
cap_001175,211,0.2953,worst box IoU 0.30,approve
cap_001411,236,0.2953,worst box IoU 0.30,approve
cap_002117,307,0.2954,worst box IoU 0.30,approve
cap_002118,307,0.2954,worst box IoU 0.30,approve
cap_002119,307,0.2954,worst box IoU 0.30,approve
cap_002120,307,0.2954,worst box IoU 0.30,approve
cap_002075,305,0.2955,worst box IoU 0.30,approve
cap_002636,374,0.2956,worst box IoU 0.30,approve
cap_002643,374,0.2956,worst box IoU 0.30,delete
cap_002028,300,0.2956,worst box IoU 0.30,approve
cap_002087,306,0.2957,worst box IoU 0.30,approve
cap_001510,248,0.2959,worst box IoU 0.30,approve
cap_001511,248,0.2959,worst box IoU 0.30,delete
cap_000879,166,0.2962,worst box IoU 0.30,approve
cap_001895,269,0.2962,worst box IoU 0.30,approve
cap_001896,269,0.2962,worst box IoU 0.30,approve
cap_001897,269,0.2962,worst box IoU 0.30,approve
cap_001898,269,0.2962,worst box IoU 0.30,approve
cap_001899,269,0.2962,worst box IoU 0.30,approve
cap_001900,269,0.2962,worst box IoU 0.30,delete
cap_001901,269,0.2962,worst box IoU 0.30,delete
cap_001902,269,0.2962,worst box IoU 0.30,delete
cap_001903,269,0.2962,worst box IoU 0.30,delete
cap_001904,269,0.2962,worst box IoU 0.30,delete
cap_001821,266,0.2964,worst box IoU 0.30,approve
cap_001822,266,0.2964,worst box IoU 0.30,approve
cap_001823,266,0.2964,worst box IoU 0.30,approve
cap_001824,266,0.2964,worst box IoU 0.30,approve
cap_001825,266,0.2964,worst box IoU 0.30,approve
cap_001826,266,0.2964,worst box IoU 0.30,approve
cap_001827,266,0.2964,worst box IoU 0.30,approve
cap_001828,266,0.2964,worst box IoU 0.30,approve
cap_001829,266,0.2964,worst box IoU 0.30,approve
cap_003641,452,0.2965,worst box IoU 0.30,approve
cap_003642,452,0.2965,worst box IoU 0.30,approve
cap_001753,262,0.2965,worst box IoU 0.30,approve
cap_001754,262,0.2965,worst box IoU 0.30,approve
cap_001755,262,0.2965,worst box IoU 0.30,approve
cap_000765,147,0.2971,worst box IoU 0.30,approve
cap_001575,252,0.2974,worst box IoU 0.30,approve
cap_001576,252,0.2974,worst box IoU 0.30,approve
cap_001577,252,0.2974,worst box IoU 0.30,approve
cap_001578,252,0.2974,worst box IoU 0.30,approve
cap_001579,252,0.2974,worst box IoU 0.30,approve
cap_001580,252,0.2974,worst box IoU 0.30,approve
cap_001581,252,0.2974,worst box IoU 0.30,approve
